date,symbol,close
2020-08-10,BNB,23.52900000
2020-08-10,BTC,11911.00000000
2020-08-10,ETH,433.62000000
2020-08-10,SOL,3.38850000
2020-08-10,XRP,0.30455000
2020-08-17,BNB,21.85550000
2020-08-17,BTC,11648.13000000
2020-08-17,ETH,390.71000000
2020-08-17,SOL,3.25000000
2020-08-17,XRP,0.28480000
2020-08-24,BNB,23.62080000
2020-08-24,BTC,11711.16000000
2020-08-24,ETH,428.94000000
2020-08-24,SOL,4.43090000
2020-08-24,XRP,0.28302000
2020-08-31,BNB,23.14200000
2020-08-31,BTC,10256.20000000
2020-08-31,ETH,352.80000000
2020-08-31,SOL,3.09410000
2020-08-31,XRP,0.23986000
2020-09-07,BNB,31.16560000
2020-09-07,BTC,10332.83000000
2020-09-07,ETH,366.42000000
2020-09-07,SOL,3.26030000
2020-09-07,XRP,0.24218000
2020-09-14,BNB,26.31600000
2020-09-14,BTC,10920.28000000
2020-09-14,ETH,371.04000000
2020-09-14,SOL,2.86280000
2020-09-14,XRP,0.24652000
2020-09-21,BNB,26.25100000
2020-09-21,BTC,10774.25000000
2020-09-21,ETH,357.49000000
2020-09-21,SOL,3.15780000
2020-09-21,XRP,0.24334000
2020-09-28,BNB,28.96680000
2020-09-28,BTC,10666.63000000
2020-09-28,ETH,352.37000000
2020-09-28,SOL,2.52020000
2020-09-28,XRP,0.24794000
2020-10-05,BNB,28.52710000
2020-10-05,BTC,11369.02000000
2020-10-05,ETH,374.16000000
2020-10-05,SOL,2.42270000
2020-10-05,XRP,0.25544000
2020-10-12,BNB,30.65930000
2020-10-12,BTC,11503.14000000
2020-10-12,ETH,378.11000000
2020-10-12,SOL,2.21500000
2020-10-12,XRP,0.24221000
2020-10-19,BNB,30.12800000
2020-10-19,BTC,13028.83000000
2020-10-19,ETH,405.86000000
2020-10-19,SOL,1.79260000
2020-10-19,XRP,0.25313000
2020-10-26,BNB,28.53180000
2020-10-26,BTC,13761.50000000
2020-10-26,ETH,396.67000000
2020-10-26,SOL,1.60800000
2020-10-26,XRP,0.23999000
2020-11-02,BNB,28.41010000
2020-11-02,BTC,15475.10000000
2020-11-02,ETH,454.30000000
2020-11-02,SOL,2.15580000
2020-11-02,XRP,0.25374000
2020-11-09,BNB,27.67860000
2020-11-09,BTC,15957.00000000
2020-11-09,ETH,448.08000000
2020-11-09,SOL,2.04070000
2020-11-09,XRP,0.26954000
2020-11-16,BNB,30.02260000
2020-11-16,BTC,18414.43000000
2020-11-16,ETH,560.03000000
2020-11-16,SOL,2.15140000
2020-11-16,XRP,0.44611000
2020-11-23,BNB,30.10450000
2020-11-23,BTC,18184.99000000
2020-11-23,ETH,576.30000000
2020-11-23,SOL,1.91530000
2020-11-23,XRP,0.60543000
2020-11-30,BNB,29.50260000
2020-11-30,BTC,19359.40000000
2020-11-30,ETH,601.54000000
2020-11-30,SOL,1.85050000
2020-11-30,XRP,0.62107000
2020-12-07,BNB,29.15710000
2020-12-07,BTC,19174.99000000
2020-12-07,ETH,590.70000000
2020-12-07,SOL,1.57010000
2020-12-07,XRP,0.51365000
2020-12-14,BNB,34.31480000
2020-12-14,BTC,23455.52000000
2020-12-14,ETH,638.18000000
2020-12-14,SOL,1.56350000
2020-12-14,XRP,0.55586000
2020-12-21,BNB,33.67400000
2020-12-21,BTC,26281.66000000
2020-12-21,ETH,685.11000000
2020-12-21,SOL,1.30370000
2020-12-21,XRP,0.28407000
2020-12-28,BNB,41.25750000
2020-12-28,BTC,33000.05000000
2020-12-28,ETH,978.28000000
2020-12-28,SOL,2.17790000
2020-12-28,XRP,0.22540000
2021-01-04,BNB,42.40310000
2021-01-04,BTC,38150.02000000
2021-01-04,ETH,1254.25000000
2021-01-04,SOL,3.44900000
2021-01-04,XRP,0.31491000
2021-01-11,BNB,45.86750000
2021-01-11,BTC,35828.61000000
2021-01-11,ETH,1232.45000000
2021-01-11,SOL,3.82680000
2021-01-11,XRP,0.27746000
2021-01-18,BNB,41.82630000
2021-01-18,BTC,32259.90000000
2021-01-18,ETH,1392.51000000
2021-01-18,SOL,3.62780000
2021-01-18,XRP,0.27339000
2021-01-25,BNB,44.32920000
2021-01-25,BTC,33092.98000000
2021-01-25,ETH,1312.55000000
2021-01-25,SOL,4.25250000
2021-01-25,XRP,0.49507000
2021-02-01,BNB,68.35420000
2021-02-01,BTC,38795.69000000
2021-02-01,ETH,1611.62000000
2021-02-01,SOL,6.69760000
2021-02-01,XRP,0.41849000
2021-02-08,BNB,135.86230000
2021-02-08,BTC,48577.79000000
2021-02-08,ETH,1800.42000000
2021-02-08,SOL,8.71580000
2021-02-08,XRP,0.59211000
2021-02-15,BNB,295.25970000
2021-02-15,BTC,57408.57000000
2021-02-15,ETH,1933.53000000
2021-02-15,SOL,11.07530000
2021-02-15,XRP,0.54468000
2021-02-22,BNB,210.21380000
2021-02-22,BTC,45135.66000000
2021-02-22,ETH,1419.18000000
2021-02-22,SOL,13.08870000
2021-02-22,XRP,0.41565000
2021-03-01,BNB,240.11000000
2021-03-01,BTC,50971.75000000
2021-03-01,ETH,1726.16000000
2021-03-01,SOL,13.81740000
2021-03-01,XRP,0.46558000
2021-03-08,BNB,263.23800000
2021-03-08,BTC,58968.31000000
2021-03-08,ETH,1848.10000000
2021-03-08,SOL,14.46050000
2021-03-08,XRP,0.43905000
2021-03-15,BNB,264.65130000
2021-03-15,BTC,57351.56000000
2021-03-15,ETH,1782.98000000
2021-03-15,SOL,14.33720000
2021-03-15,XRP,0.51651000
2021-03-22,BNB,268.42630000
2021-03-22,BTC,55777.63000000
2021-03-22,ETH,1687.01000000
2021-03-22,SOL,18.06450000
2021-03-22,XRP,0.54552000
2021-03-29,BNB,348.86170000
2021-03-29,BTC,58202.01000000
2021-03-29,ETH,2075.69000000
2021-03-29,SOL,23.77550000
2021-03-29,XRP,0.63500000
2021-04-05,BNB,525.92750000
2021-04-05,BTC,60002.43000000
2021-04-05,ETH,2151.36000000
2021-04-05,SOL,27.85170000
2021-04-05,XRP,1.35118000
2021-04-12,BNB,481.43670000
2021-04-12,BTC,56150.01000000
2021-04-12,ETH,2235.64000000
2021-04-12,SOL,32.33580000
2021-04-12,XRP,1.40797000
2021-04-19,BNB,505.00000000
2021-04-19,BTC,49066.77000000
2021-04-19,ETH,2320.49000000
2021-04-19,SOL,47.40500000
2021-04-19,XRP,1.03510000
2021-04-26,BNB,621.78000000
2021-04-26,BTC,56578.21000000
2021-04-26,ETH,2949.56000000
2021-04-26,SOL,46.89700000
2021-04-26,XRP,1.56050000
2021-05-03,BNB,661.74000000
2021-05-03,BTC,58240.84000000
2021-05-03,ETH,3923.95000000
2021-05-03,SOL,44.33000000
2021-05-03,XRP,1.53450000
2021-05-10,BNB,564.32000000
2021-05-10,BTC,46431.50000000
2021-05-10,ETH,3582.10000000
2021-05-10,SOL,46.85000000
2021-05-10,XRP,1.44960000
2021-05-17,BNB,260.72000000
2021-05-17,BTC,34655.25000000
2021-05-17,ETH,2096.39000000
2021-05-17,SOL,24.53600000
2021-05-17,XRP,0.78980000
2021-05-24,BNB,325.57000000
2021-05-24,BTC,35641.27000000
2021-05-24,ETH,2385.98000000
2021-05-24,SOL,28.58800000
2021-05-24,XRP,0.90580000
2021-05-31,BNB,393.73000000
2021-05-31,BTC,35796.31000000
2021-05-31,ETH,2711.92000000
2021-05-31,SOL,42.20500000
2021-05-31,XRP,0.94700000
2021-06-07,BNB,365.80000000
2021-06-07,BTC,39020.57000000
2021-06-07,ETH,2509.33000000
2021-06-07,SOL,38.70600000
2021-06-07,XRP,0.88320000
2021-06-14,BNB,339.08000000
2021-06-14,BTC,35600.16000000
2021-06-14,ETH,2243.47000000
2021-06-14,SOL,35.25700000
2021-06-14,XRP,0.77410000
2021-06-21,BNB,290.87000000
2021-06-21,BTC,34700.34000000
2021-06-21,ETH,1982.28000000
2021-06-21,SOL,31.89700000
2021-06-21,XRP,0.64840000
2021-06-28,BNB,307.62000000
2021-06-28,BTC,35286.51000000
2021-06-28,ETH,2322.69000000
2021-06-28,SOL,34.28000000
2021-06-28,XRP,0.69600000
2021-07-05,BNB,322.16000000
2021-07-05,BTC,34258.99000000
2021-07-05,ETH,2140.45000000
2021-07-05,SOL,32.18200000
2021-07-05,XRP,0.63640000
2021-07-12,BNB,302.10000000
2021-07-12,BTC,31778.56000000
2021-07-12,ETH,1891.64000000
2021-07-12,SOL,26.67300000
2021-07-12,XRP,0.58660000
2021-07-19,BNB,302.56000000
2021-07-19,BTC,35381.02000000
2021-07-19,ETH,2189.79000000
2021-07-19,SOL,28.24800000
2021-07-19,XRP,0.60690000
2021-07-26,BNB,332.59000000
2021-07-26,BTC,39845.44000000
2021-07-26,ETH,2555.69000000
2021-07-26,SOL,34.16500000
2021-07-26,XRP,0.72420000
2021-08-02,BNB,341.79000000
2021-08-02,BTC,43794.37000000
2021-08-02,ETH,3011.85000000
2021-08-02,SOL,37.65000000
2021-08-02,XRP,0.77880000
2021-08-09,BNB,414.05000000
2021-08-09,BTC,46973.82000000
2021-08-09,ETH,3307.09000000
2021-08-09,SOL,53.53100000
2021-08-09,XRP,1.28390000
2021-08-16,BNB,448.68000000
2021-08-16,BTC,49239.22000000
2021-08-16,ETH,3238.00000000
2021-08-16,SOL,72.77500000
2021-08-16,XRP,1.22600000
2021-08-23,BNB,479.70000000
2021-08-23,BTC,48767.83000000
2021-08-23,ETH,3223.47000000
2021-08-23,SOL,94.23000000
2021-08-23,XRP,1.14080000
2021-08-30,BNB,504.80000000
2021-08-30,BTC,51756.88000000
2021-08-30,ETH,3950.29000000
2021-08-30,SOL,142.00000000
2021-08-30,XRP,1.30760000
2021-09-06,BNB,416.30000000
2021-09-06,BTC,46025.24000000
2021-09-06,ETH,3404.21000000
2021-09-06,SOL,174.29000000
2021-09-06,XRP,1.11810000
2021-09-13,BNB,408.60000000
2021-09-13,BTC,47241.75000000
2021-09-13,ETH,3328.62000000
2021-09-13,SOL,152.76000000
2021-09-13,XRP,1.04830000
2021-09-20,BNB,344.00000000
2021-09-20,BTC,43160.90000000
2021-09-20,ETH,3059.37000000
2021-09-20,SOL,135.64000000
2021-09-20,XRP,0.94360000
2021-09-27,BNB,430.50000000
